k1=1.200000, b=0.800000, k3=100:	0.504502
k1=1.200000, b=0.800000, k3=200:	0.504502
k1=1.200000, b=0.800000, k3=300:	0.504502
k1=1.200000, b=0.800000, k3=400:	0.504502
k1=1.200000, b=0.800000, k3=500:	0.504502
k1=1.200000, b=0.800000, k3=600:	0.504502
k1=1.200000, b=0.800000, k3=700:	0.504502
k1=1.200000, b=0.800000, k3=800:	0.504502
k1=1.200000, b=0.800000, k3=900:	0.504502
k1=1.200000, b=0.900000, k3=100:	0.503604
k1=1.200000, b=0.900000, k3=200:	0.503604
k1=1.200000, b=0.900000, k3=300:	0.503604
k1=1.200000, b=0.900000, k3=400:	0.503604
k1=1.200000, b=0.900000, k3=500:	0.503604
k1=1.200000, b=0.900000, k3=600:	0.503604
k1=1.200000, b=0.900000, k3=700:	0.503604
k1=1.200000, b=0.900000, k3=800:	0.503604
k1=1.200000, b=0.900000, k3=900:	0.503604
k1=1.200000, b=1.000000, k3=100:	0.505771
k1=1.200000, b=1.000000, k3=200:	0.505771
k1=1.200000, b=1.000000, k3=300:	0.505771
k1=1.200000, b=1.000000, k3=400:	0.505771
k1=1.200000, b=1.000000, k3=500:	0.505771
k1=1.200000, b=1.000000, k3=600:	0.505771
k1=1.200000, b=1.000000, k3=700:	0.505771
k1=1.200000, b=1.000000, k3=800:	0.505771
k1=1.200000, b=1.000000, k3=900:	0.505771
k1=1.300000, b=0.000000, k3=100:	0.436172
k1=1.300000, b=0.000000, k3=200:	0.436172
k1=1.300000, b=0.000000, k3=300:	0.436172
k1=1.300000, b=0.000000, k3=400:	0.436172
k1=1.300000, b=0.000000, k3=500:	0.436172
k1=1.300000, b=0.000000, k3=600:	0.436172
k1=1.300000, b=0.000000, k3=700:	0.436172
k1=1.300000, b=0.000000, k3=800:	0.436172
k1=1.300000, b=0.000000, k3=900:	0.436172
k1=1.300000, b=0.100000, k3=100:	0.457434
k1=1.300000, b=0.100000, k3=200:	0.457434
k1=1.300000, b=0.100000, k3=300:	0.457434
k1=1.300000, b=0.100000, k3=400:	0.457434
k1=1.300000, b=0.100000, k3=500:	0.457434
k1=1.300000, b=0.100000, k3=600:	0.457434
k1=1.300000, b=0.100000, k3=700:	0.457434
k1=1.300000, b=0.100000, k3=800:	0.457434
k1=1.300000, b=0.100000, k3=900:	0.457434
k1=1.300000, b=0.200000, k3=100:	0.474948
k1=1.300000, b=0.200000, k3=200:	0.474948
k1=1.300000, b=0.200000, k3=300:	0.474948
k1=1.300000, b=0.200000, k3=400:	0.474948
k1=1.300000, b=0.200000, k3=500:	0.474948
k1=1.300000, b=0.200000, k3=600:	0.474948
k1=1.300000, b=0.200000, k3=700:	0.474948
k1=1.300000, b=0.200000, k3=800:	0.474948
k1=1.300000, b=0.200000, k3=900:	0.474948
k1=1.300000, b=0.300000, k3=100:	0.484196
k1=1.300000, b=0.300000, k3=200:	0.484196
k1=1.300000, b=0.300000, k3=300:	0.484196
k1=1.300000, b=0.300000, k3=400:	0.484196
k1=1.300000, b=0.300000, k3=500:	0.484196
k1=1.300000, b=0.300000, k3=600:	0.484196
k1=1.300000, b=0.300000, k3=700:	0.484196
k1=1.300000, b=0.300000, k3=800:	0.484196
k1=1.300000, b=0.300000, k3=900:	0.484196
k1=1.300000, b=0.400000, k3=100:	0.494297
k1=1.300000, b=0.400000, k3=200:	0.494297
k1=1.300000, b=0.400000, k3=300:	0.494297
k1=1.300000, b=0.400000, k3=400:	0.494297
k1=1.300000, b=0.400000, k3=500:	0.494297
k1=1.300000, b=0.400000, k3=600:	0.494297
k1=1.300000, b=0.400000, k3=700:	0.494297
k1=1.300000, b=0.400000, k3=800:	0.494297
k1=1.300000, b=0.400000, k3=900:	0.494297
k1=1.300000, b=0.500000, k3=100:	0.497110
k1=1.300000, b=0.500000, k3=200:	0.497110
k1=1.300000, b=0.500000, k3=300:	0.497110
k1=1.300000, b=0.500000, k3=400:	0.497110
k1=1.300000, b=0.500000, k3=500:	0.497110
k1=1.300000, b=0.500000, k3=600:	0.497110
k1=1.300000, b=0.500000, k3=700:	0.497110
k1=1.300000, b=0.500000, k3=800:	0.497110
k1=1.300000, b=0.500000, k3=900:	0.497110
k1=1.300000, b=0.600000, k3=100:	0.498853
k1=1.300000, b=0.600000, k3=200:	0.498853
k1=1.300000, b=0.600000, k3=300:	0.498853
k1=1.300000, b=0.600000, k3=400:	0.498853
k1=1.300000, b=0.600000, k3=500:	0.498853
k1=1.300000, b=0.600000, k3=600:	0.498853
k1=1.300000, b=0.600000, k3=700:	0.498853
k1=1.300000, b=0.600000, k3=800:	0.498853
k1=1.300000, b=0.600000, k3=900:	0.498853
k1=1.300000, b=0.700000, k3=100:	0.500263
k1=1.300000, b=0.700000, k3=200:	0.500263
k1=1.300000, b=0.700000, k3=300:	0.500263
k1=1.300000, b=0.700000, k3=400:	0.500263
k1=1.300000, b=0.700000, k3=500:	0.500263
k1=1.300000, b=0.700000, k3=600:	0.500263
k1=1.300000, b=0.700000, k3=700:	0.500263
k1=1.300000, b=0.700000, k3=800:	0.500263
k1=1.300000, b=0.700000, k3=900:	0.500263
k1=1.300000, b=0.800000, k3=100:	0.504325
k1=1.300000, b=0.800000, k3=200:	0.504325
k1=1.300000, b=0.800000, k3=300:	0.504325
k1=1.300000, b=0.800000, k3=400:	0.504325
k1=1.300000, b=0.800000, k3=500:	0.504325
k1=1.300000, b=0.800000, k3=600:	0.504325
k1=1.300000, b=0.800000, k3=700:	0.504325
k1=1.300000, b=0.800000, k3=800:	0.504325
k1=1.300000, b=0.800000, k3=900:	0.504325
k1=1.300000, b=0.900000, k3=100:	0.505075
k1=1.300000, b=0.900000, k3=200:	0.505075
k1=1.300000, b=0.900000, k3=300:	0.505075
k1=1.300000, b=0.900000, k3=400:	0.505075
k1=1.300000, b=0.900000, k3=500:	0.505075
k1=1.300000, b=0.900000, k3=600:	0.505075
k1=1.300000, b=0.900000, k3=700:	0.505075
k1=1.300000, b=0.900000, k3=800:	0.505075
k1=1.300000, b=0.900000, k3=900:	0.505075
k1=1.300000, b=1.000000, k3=100:	0.506178
k1=1.300000, b=1.000000, k3=200:	0.506178
k1=1.300000, b=1.000000, k3=300:	0.506178
k1=1.300000, b=1.000000, k3=400:	0.506178
k1=1.300000, b=1.000000, k3=500:	0.506178
k1=1.300000, b=1.000000, k3=600:	0.506178
k1=1.300000, b=1.000000, k3=700:	0.506178
k1=1.300000, b=1.000000, k3=800:	0.506178
k1=1.300000, b=1.000000, k3=900:	0.506178
k1=1.400000, b=0.000000, k3=100:	0.436527
k1=1.400000, b=0.000000, k3=200:	0.436527
k1=1.400000, b=0.000000, k3=300:	0.436527
k1=1.400000, b=0.000000, k3=400:	0.436527
k1=1.400000, b=0.000000, k3=500:	0.436527
k1=1.400000, b=0.000000, k3=600:	0.436527
k1=1.400000, b=0.000000, k3=700:	0.436527
k1=1.400000, b=0.000000, k3=800:	0.436527
k1=1.400000, b=0.000000, k3=900:	0.436527
k1=1.400000, b=0.100000, k3=100:	0.459088
k1=1.400000, b=0.100000, k3=200:	0.459088
k1=1.400000, b=0.100000, k3=300:	0.459088
k1=1.400000, b=0.100000, k3=400:	0.459088
k1=1.400000, b=0.100000, k3=500:	0.459088
k1=1.400000, b=0.100000, k3=600:	0.459088
k1=1.400000, b=0.100000, k3=700:	0.459088
k1=1.400000, b=0.100000, k3=800:	0.459088
k1=1.400000, b=0.100000, k3=900:	0.459088
k1=1.400000, b=0.200000, k3=100:	0.472500
k1=1.400000, b=0.200000, k3=200:	0.472500
k1=1.400000, b=0.200000, k3=300:	0.472500
k1=1.400000, b=0.200000, k3=400:	0.472500
k1=1.400000, b=0.200000, k3=500:	0.472500
k1=1.400000, b=0.200000, k3=600:	0.472500
k1=1.400000, b=0.200000, k3=700:	0.472500
k1=1.400000, b=0.200000, k3=800:	0.472500
k1=1.400000, b=0.200000, k3=900:	0.472500
k1=1.400000, b=0.300000, k3=100:	0.484836
k1=1.400000, b=0.300000, k3=200:	0.484836
k1=1.400000, b=0.300000, k3=300:	0.484836
k1=1.400000, b=0.300000, k3=400:	0.484836
k1=1.400000, b=0.300000, k3=500:	0.484836
k1=1.400000, b=0.300000, k3=600:	0.484836
k1=1.400000, b=0.300000, k3=700:	0.484836
k1=1.400000, b=0.300000, k3=800:	0.484836
k1=1.400000, b=0.300000, k3=900:	0.484836
k1=1.400000, b=0.400000, k3=100:	0.493551
k1=1.400000, b=0.400000, k3=200:	0.493551
k1=1.400000, b=0.400000, k3=300:	0.493551
k1=1.400000, b=0.400000, k3=400:	0.493551
k1=1.400000, b=0.400000, k3=500:	0.493551
k1=1.400000, b=0.400000, k3=600:	0.493551
k1=1.400000, b=0.400000, k3=700:	0.493551
k1=1.400000, b=0.400000, k3=800:	0.493551
k1=1.400000, b=0.400000, k3=900:	0.493551
k1=1.400000, b=0.500000, k3=100:	0.496766
k1=1.400000, b=0.500000, k3=200:	0.496766
k1=1.400000, b=0.500000, k3=300:	0.496766
k1=1.400000, b=0.500000, k3=400:	0.496766
k1=1.400000, b=0.500000, k3=500:	0.496766
k1=1.400000, b=0.500000, k3=600:	0.496766
k1=1.400000, b=0.500000, k3=700:	0.496766
k1=1.400000, b=0.500000, k3=800:	0.496766
k1=1.400000, b=0.500000, k3=900:	0.496766
k1=1.400000, b=0.600000, k3=100:	0.498272
k1=1.400000, b=0.600000, k3=200:	0.498272
k1=1.400000, b=0.600000, k3=300:	0.498272
k1=1.400000, b=0.600000, k3=400:	0.498272
k1=1.400000, b=0.600000, k3=500:	0.498272
k1=1.400000, b=0.600000, k3=600:	0.498272
k1=1.400000, b=0.600000, k3=700:	0.498272
k1=1.400000, b=0.600000, k3=800:	0.498272
k1=1.400000, b=0.600000, k3=900:	0.498272
k1=1.400000, b=0.700000, k3=100:	0.501490
k1=1.400000, b=0.700000, k3=200:	0.501490
k1=1.400000, b=0.700000, k3=300:	0.501490
k1=1.400000, b=0.700000, k3=400:	0.501490
k1=1.400000, b=0.700000, k3=500:	0.501490
k1=1.400000, b=0.700000, k3=600:	0.501490
k1=1.400000, b=0.700000, k3=700:	0.501490
k1=1.400000, b=0.700000, k3=800:	0.501490
k1=1.400000, b=0.700000, k3=900:	0.501490
k1=1.400000, b=0.800000, k3=100:	0.505083
k1=1.400000, b=0.800000, k3=200:	0.505083
k1=1.400000, b=0.800000, k3=300:	0.505083
k1=1.400000, b=0.800000, k3=400:	0.505083
k1=1.400000, b=0.800000, k3=500:	0.505083
k1=1.400000, b=0.800000, k3=600:	0.505083
k1=1.400000, b=0.800000, k3=700:	0.505083
k1=1.400000, b=0.800000, k3=800:	0.505083
k1=1.400000, b=0.800000, k3=900:	0.505083
k1=1.400000, b=0.900000, k3=100:	0.507548
k1=1.400000, b=0.900000, k3=200:	0.507548
k1=1.400000, b=0.900000, k3=300:	0.507548
k1=1.400000, b=0.900000, k3=400:	0.507548
k1=1.400000, b=0.900000, k3=500:	0.507548
k1=1.400000, b=0.900000, k3=600:	0.507548
k1=1.400000, b=0.900000, k3=700:	0.507548
k1=1.400000, b=0.900000, k3=800:	0.507548
k1=1.400000, b=0.900000, k3=900:	0.507548
k1=1.400000, b=1.000000, k3=100:	0.506915
k1=1.400000, b=1.000000, k3=200:	0.506915
k1=1.400000, b=1.000000, k3=300:	0.506915
k1=1.400000, b=1.000000, k3=400:	0.506915
k1=1.400000, b=1.000000, k3=500:	0.506915
k1=1.400000, b=1.000000, k3=600:	0.506915
k1=1.400000, b=1.000000, k3=700:	0.506915
k1=1.400000, b=1.000000, k3=800:	0.506915
k1=1.400000, b=1.000000, k3=900:	0.506915
k1=1.500000, b=0.000000, k3=100:	0.438660
k1=1.500000, b=0.000000, k3=200:	0.438660
k1=1.500000, b=0.000000, k3=300:	0.438660
k1=1.500000, b=0.000000, k3=400:	0.438660
k1=1.500000, b=0.000000, k3=500:	0.438660
k1=1.500000, b=0.000000, k3=600:	0.438660
k1=1.500000, b=0.000000, k3=700:	0.438660
k1=1.500000, b=0.000000, k3=800:	0.438660
k1=1.500000, b=0.000000, k3=900:	0.438660
k1=1.500000, b=0.100000, k3=100:	0.459221
k1=1.500000, b=0.100000, k3=200:	0.459221
k1=1.500000, b=0.100000, k3=300:	0.459221
k1=1.500000, b=0.100000, k3=400:	0.459221
k1=1.500000, b=0.100000, k3=500:	0.459221
k1=1.500000, b=0.100000, k3=600:	0.459221
k1=1.500000, b=0.100000, k3=700:	0.459221
k1=1.500000, b=0.100000, k3=800:	0.459221
k1=1.500000, b=0.100000, k3=900:	0.459221
k1=1.500000, b=0.200000, k3=100:	0.471552
k1=1.500000, b=0.200000, k3=200:	0.471552
k1=1.500000, b=0.200000, k3=300:	0.471552
k1=1.500000, b=0.200000, k3=400:	0.471552
k1=1.500000, b=0.200000, k3=500:	0.471552
k1=1.500000, b=0.200000, k3=600:	0.471552
k1=1.500000, b=0.200000, k3=700:	0.471552
k1=1.500000, b=0.200000, k3=800:	0.471552
k1=1.500000, b=0.200000, k3=900:	0.471552
k1=1.500000, b=0.300000, k3=100:	0.484023
k1=1.500000, b=0.300000, k3=200:	0.484023
k1=1.500000, b=0.300000, k3=300:	0.484023
k1=1.500000, b=0.300000, k3=400:	0.484023
k1=1.500000, b=0.300000, k3=500:	0.484023
k1=1.500000, b=0.300000, k3=600:	0.484023
k1=1.500000, b=0.300000, k3=700:	0.484023
k1=1.500000, b=0.300000, k3=800:	0.484023
k1=1.500000, b=0.300000, k3=900:	0.484023
k1=1.500000, b=0.400000, k3=100:	0.492373
k1=1.500000, b=0.400000, k3=200:	0.492373
k1=1.500000, b=0.400000, k3=300:	0.492373
k1=1.500000, b=0.400000, k3=400:	0.492373
k1=1.500000, b=0.400000, k3=500:	0.492373
k1=1.500000, b=0.400000, k3=600:	0.492373
k1=1.500000, b=0.400000, k3=700:	0.492373
k1=1.500000, b=0.400000, k3=800:	0.492373
k1=1.500000, b=0.400000, k3=900:	0.492373
k1=1.500000, b=0.500000, k3=100:	0.498668
k1=1.500000, b=0.500000, k3=200:	0.498668
k1=1.500000, b=0.500000, k3=300:	0.498668
k1=1.500000, b=0.500000, k3=400:	0.498668
k1=1.500000, b=0.500000, k3=500:	0.498668
k1=1.500000, b=0.500000, k3=600:	0.498668
k1=1.500000, b=0.500000, k3=700:	0.498668
k1=1.500000, b=0.500000, k3=800:	0.498668
k1=1.500000, b=0.500000, k3=900:	0.498668
k1=1.500000, b=0.600000, k3=100:	0.498673
k1=1.500000, b=0.600000, k3=200:	0.498673
k1=1.500000, b=0.600000, k3=300:	0.498673
k1=1.500000, b=0.600000, k3=400:	0.498673
k1=1.500000, b=0.600000, k3=500:	0.498673
k1=1.500000, b=0.600000, k3=600:	0.498673
k1=1.500000, b=0.600000, k3=700:	0.498673
k1=1.500000, b=0.600000, k3=800:	0.498673
k1=1.500000, b=0.600000, k3=900:	0.498673
k1=1.500000, b=0.700000, k3=100:	0.500410
k1=1.500000, b=0.700000, k3=200:	0.500410
k1=1.500000, b=0.700000, k3=300:	0.500410
k1=1.500000, b=0.700000, k3=400:	0.500410
k1=1.500000, b=0.700000, k3=500:	0.500410
k1=1.500000, b=0.700000, k3=600:	0.500410
k1=1.500000, b=0.700000, k3=700:	0.500410
k1=1.500000, b=0.700000, k3=800:	0.500410
k1=1.500000, b=0.700000, k3=900:	0.500410
k1=1.500000, b=0.800000, k3=100:	0.504387
k1=1.500000, b=0.800000, k3=200:	0.504387
k1=1.500000, b=0.800000, k3=300:	0.504387
k1=1.500000, b=0.800000, k3=400:	0.504387
k1=1.500000, b=0.800000, k3=500:	0.504387
k1=1.500000, b=0.800000, k3=600:	0.504387
k1=1.500000, b=0.800000, k3=700:	0.504387
k1=1.500000, b=0.800000, k3=800:	0.504387
k1=1.500000, b=0.800000, k3=900:	0.504387
k1=1.500000, b=0.900000, k3=100:	0.506898
k1=1.500000, b=0.900000, k3=200:	0.506898
k1=1.500000, b=0.900000, k3=300:	0.506898
k1=1.500000, b=0.900000, k3=400:	0.506898
k1=1.500000, b=0.900000, k3=500:	0.506898
k1=1.500000, b=0.900000, k3=600:	0.506898
k1=1.500000, b=0.900000, k3=700:	0.506898
k1=1.500000, b=0.900000, k3=800:	0.506898
k1=1.500000, b=0.900000, k3=900:	0.506898
k1=1.500000, b=1.000000, k3=100:	0.506731
k1=1.500000, b=1.000000, k3=200:	0.506731
k1=1.500000, b=1.000000, k3=300:	0.506731
k1=1.500000, b=1.000000, k3=400:	0.506731
k1=1.500000, b=1.000000, k3=500:	0.506731
k1=1.500000, b=1.000000, k3=600:	0.506731
k1=1.500000, b=1.000000, k3=700:	0.506731
k1=1.500000, b=1.000000, k3=800:	0.506731
k1=1.500000, b=1.000000, k3=900:	0.506731
k1=1.600000, b=0.000000, k3=100:	0.439155
k1=1.600000, b=0.000000, k3=200:	0.439155
k1=1.600000, b=0.000000, k3=300:	0.439155
k1=1.600000, b=0.000000, k3=400:	0.439155
k1=1.600000, b=0.000000, k3=500:	0.439155
k1=1.600000, b=0.000000, k3=600:	0.439155
k1=1.600000, b=0.000000, k3=700:	0.439155
k1=1.600000, b=0.000000, k3=800:	0.439155
k1=1.600000, b=0.000000, k3=900:	0.439155
k1=1.600000, b=0.100000, k3=100:	0.460870
k1=1.600000, b=0.100000, k3=200:	0.460870
k1=1.600000, b=0.100000, k3=300:	0.460870
k1=1.600000, b=0.100000, k3=400:	0.460870
k1=1.600000, b=0.100000, k3=500:	0.460870
k1=1.600000, b=0.100000, k3=600:	0.460870
k1=1.600000, b=0.100000, k3=700:	0.460870
k1=1.600000, b=0.100000, k3=800:	0.460870
k1=1.600000, b=0.100000, k3=900:	0.460870
k1=1.600000, b=0.200000, k3=100:	0.472397
k1=1.600000, b=0.200000, k3=200:	0.472397
k1=1.600000, b=0.200000, k3=300:	0.472397
k1=1.600000, b=0.200000, k3=400:	0.472397
k1=1.600000, b=0.200000, k3=500:	0.472397
k1=1.600000, b=0.200000, k3=600:	0.472397
k1=1.600000, b=0.200000, k3=700:	0.472397
k1=1.600000, b=0.200000, k3=800:	0.472397
k1=1.600000, b=0.200000, k3=900:	0.472397
k1=1.600000, b=0.300000, k3=100:	0.484812
k1=1.600000, b=0.300000, k3=200:	0.484812
k1=1.600000, b=0.300000, k3=300:	0.484812
k1=1.600000, b=0.300000, k3=400:	0.484812
k1=1.600000, b=0.300000, k3=500:	0.484812
k1=1.600000, b=0.300000, k3=600:	0.484812
k1=1.600000, b=0.300000, k3=700:	0.484812
k1=1.600000, b=0.300000, k3=800:	0.484812
k1=1.600000, b=0.300000, k3=900:	0.484812
k1=1.600000, b=0.400000, k3=100:	0.492772
k1=1.600000, b=0.400000, k3=200:	0.492772
k1=1.600000, b=0.400000, k3=300:	0.492772
k1=1.600000, b=0.400000, k3=400:	0.492772
k1=1.600000, b=0.400000, k3=500:	0.492772
k1=1.600000, b=0.400000, k3=600:	0.492772
k1=1.600000, b=0.400000, k3=700:	0.492772
k1=1.600000, b=0.400000, k3=800:	0.492772
k1=1.600000, b=0.400000, k3=900:	0.492772
k1=1.600000, b=0.500000, k3=100:	0.498330
k1=1.600000, b=0.500000, k3=200:	0.498330
k1=1.600000, b=0.500000, k3=300:	0.498330
k1=1.600000, b=0.500000, k3=400:	0.498330
k1=1.600000, b=0.500000, k3=500:	0.498330
k1=1.600000, b=0.500000, k3=600:	0.498330
k1=1.600000, b=0.500000, k3=700:	0.498330
k1=1.600000, b=0.500000, k3=800:	0.498330
k1=1.600000, b=0.500000, k3=900:	0.498330
k1=1.600000, b=0.600000, k3=100:	0.498454
k1=1.600000, b=0.600000, k3=200:	0.498454
k1=1.600000, b=0.600000, k3=300:	0.498454
k1=1.600000, b=0.600000, k3=400:	0.498454
k1=1.600000, b=0.600000, k3=500:	0.498454
k1=1.600000, b=0.600000, k3=600:	0.498454
k1=1.600000, b=0.600000, k3=700:	0.498454
k1=1.600000, b=0.600000, k3=800:	0.498454
k1=1.600000, b=0.600000, k3=900:	0.498454
k1=1.600000, b=0.700000, k3=100:	0.499716
k1=1.600000, b=0.700000, k3=200:	0.499716
k1=1.600000, b=0.700000, k3=300:	0.499716
k1=1.600000, b=0.700000, k3=400:	0.499716
k1=1.600000, b=0.700000, k3=500:	0.499716
k1=1.600000, b=0.700000, k3=600:	0.499716
k1=1.600000, b=0.700000, k3=700:	0.499716
k1=1.600000, b=0.700000, k3=800:	0.499716
k1=1.600000, b=0.700000, k3=900:	0.499716
k1=1.600000, b=0.800000, k3=100:	0.504495
k1=1.600000, b=0.800000, k3=200:	0.504495
k1=1.600000, b=0.800000, k3=300:	0.504495
k1=1.600000, b=0.800000, k3=400:	0.504495
k1=1.600000, b=0.800000, k3=500:	0.504495
k1=1.600000, b=0.800000, k3=600:	0.504495
k1=1.600000, b=0.800000, k3=700:	0.504495
k1=1.600000, b=0.800000, k3=800:	0.504495
k1=1.600000, b=0.800000, k3=900:	0.504495
k1=1.600000, b=0.900000, k3=100:	0.506979
k1=1.600000, b=0.900000, k3=200:	0.506979
k1=1.600000, b=0.900000, k3=300:	0.506979
k1=1.600000, b=0.900000, k3=400:	0.506979
k1=1.600000, b=0.900000, k3=500:	0.506979
k1=1.600000, b=0.900000, k3=600:	0.506979
k1=1.600000, b=0.900000, k3=700:	0.506979
k1=1.600000, b=0.900000, k3=800:	0.506979
k1=1.600000, b=0.900000, k3=900:	0.506979
k1=1.600000, b=1.000000, k3=100:	0.507732
k1=1.600000, b=1.000000, k3=200:	0.507732
k1=1.600000, b=1.000000, k3=300:	0.507732
k1=1.600000, b=1.000000, k3=400:	0.507732
k1=1.600000, b=1.000000, k3=500:	0.507732
k1=1.600000, b=1.000000, k3=600:	0.507732
k1=1.600000, b=1.000000, k3=700:	0.507732
k1=1.600000, b=1.000000, k3=800:	0.507732
k1=1.600000, b=1.000000, k3=900:	0.507732
k1=1.700000, b=0.000000, k3=100:	0.439942
k1=1.700000, b=0.000000, k3=200:	0.439942
k1=1.700000, b=0.000000, k3=300:	0.439942
k1=1.700000, b=0.000000, k3=400:	0.439942
k1=1.700000, b=0.000000, k3=500:	0.439942
k1=1.700000, b=0.000000, k3=600:	0.439942
k1=1.700000, b=0.000000, k3=700:	0.439942
k1=1.700000, b=0.000000, k3=800:	0.439942
k1=1.700000, b=0.000000, k3=900:	0.439942
k1=1.700000, b=0.100000, k3=100:	0.460678
k1=1.700000, b=0.100000, k3=200:	0.460678
k1=1.700000, b=0.100000, k3=300:	0.460678
k1=1.700000, b=0.100000, k3=400:	0.460678
k1=1.700000, b=0.100000, k3=500:	0.460678
k1=1.700000, b=0.100000, k3=600:	0.460678
k1=1.700000, b=0.100000, k3=700:	0.460678
k1=1.700000, b=0.100000, k3=800:	0.460678
k1=1.700000, b=0.100000, k3=900:	0.460678
k1=1.700000, b=0.200000, k3=100:	0.473651
k1=1.700000, b=0.200000, k3=200:	0.473651
k1=1.700000, b=0.200000, k3=300:	0.473651
k1=1.700000, b=0.200000, k3=400:	0.473651
k1=1.700000, b=0.200000, k3=500:	0.473651
k1=1.700000, b=0.200000, k3=600:	0.473651
k1=1.700000, b=0.200000, k3=700:	0.473651
k1=1.700000, b=0.200000, k3=800:	0.473651
k1=1.700000, b=0.200000, k3=900:	0.473651
k1=1.700000, b=0.300000, k3=100:	0.482469
k1=1.700000, b=0.300000, k3=200:	0.482469
k1=1.700000, b=0.300000, k3=300:	0.482469
k1=1.700000, b=0.300000, k3=400:	0.482469
k1=1.700000, b=0.300000, k3=500:	0.482469
k1=1.700000, b=0.300000, k3=600:	0.482469
k1=1.700000, b=0.300000, k3=700:	0.482469
k1=1.700000, b=0.300000, k3=800:	0.482469
k1=1.700000, b=0.300000, k3=900:	0.482469
k1=1.700000, b=0.400000, k3=100:	0.493847
k1=1.700000, b=0.400000, k3=200:	0.493847
k1=1.700000, b=0.400000, k3=300:	0.493847
k1=1.700000, b=0.400000, k3=400:	0.493847
k1=1.700000, b=0.400000, k3=500:	0.493847
k1=1.700000, b=0.400000, k3=600:	0.493847
k1=1.700000, b=0.400000, k3=700:	0.493847
